institution;period;doi;is_hybrid;agreement
Agroscope;2022;10.1111/ele.14104;TRUE;Swiss Consortium Wiley agreement
Agroscope;2022;10.1111/gfs.12578;TRUE;Swiss Consortium Wiley agreement
Agroscope;2022;10.1111/1365-2664.14260;TRUE;Swiss Consortium Wiley agreement
Agroscope;2022;10.1111/joes.12505;TRUE;Swiss Consortium Wiley agreement
Agroscope;2022;10.1111/1365-2664.14156;TRUE;Swiss Consortium Wiley agreement
Agroscope;2022;10.1111/jen.12987;TRUE;Swiss Consortium Wiley agreement
Agroscope;2022;10.1002/etc.5293;TRUE;Swiss Consortium Wiley agreement
Agroscope;2022;10.1111/gcb.16069;TRUE;Swiss Consortium Wiley agreement
Bern University of Applied Sciences;2022;10.1111/are.15994;TRUE;Swiss Consortium Wiley agreement
Bern University of Applied Sciences;2022;10.1111/jnu.12801;TRUE;Swiss Consortium Wiley agreement
Bern University of Applied Sciences;2022;10.1111/jpim.12641;TRUE;Swiss Consortium Wiley agreement
Bern University of Applied Sciences;2022;10.1111/nup.12402;TRUE;Swiss Consortium Wiley agreement
Bern University of Applied Sciences;2022;10.1111/jocn.16382;TRUE;Swiss Consortium Wiley agreement
Bern University of Applied Sciences;2022;10.1111/ijmr.12299;TRUE;Swiss Consortium Wiley agreement
Bern University of Applied Sciences;2022;10.1111/jocn.16322;TRUE;Swiss Consortium Wiley agreement
Bern University of Applied Sciences;2022;10.1112/blms.12627;TRUE;Swiss Consortium Wiley agreement
École Polytechnique Fédérale de Lausanne;2022;10.1002/aenm.202202363;TRUE;Swiss Consortium Wiley agreement
École Polytechnique Fédérale de Lausanne;2022;10.1111/pce.14425;TRUE;Swiss Consortium Wiley agreement
École Polytechnique Fédérale de Lausanne;2022;10.1002/eqe.3733;TRUE;Swiss Consortium Wiley agreement
École Polytechnique Fédérale de Lausanne;2022;10.1111/jems.12496;TRUE;Swiss Consortium Wiley agreement
École Polytechnique Fédérale de Lausanne;2022;10.1002/sta4.501;TRUE;Swiss Consortium Wiley agreement
École Polytechnique Fédérale de Lausanne;2022;10.1111/rssb.12551;TRUE;Swiss Consortium Wiley agreement
École Polytechnique Fédérale de Lausanne;2022;10.1002/chem.202202507;TRUE;Swiss Consortium Wiley agreement
École Polytechnique Fédérale de Lausanne;2022;10.1002/anie.202209093;TRUE;Swiss Consortium Wiley agreement
École Polytechnique Fédérale de Lausanne;2022;10.1002/jgt.22882;TRUE;Swiss Consortium Wiley agreement
École Polytechnique Fédérale de Lausanne;2022;10.1029/2022WR032633;TRUE;Swiss Consortium Wiley agreement
École Polytechnique Fédérale de Lausanne;2022;10.1002/lpor.202200294;TRUE;Swiss Consortium Wiley agreement
École Polytechnique Fédérale de Lausanne;2022;10.1029/2022JB025113;TRUE;Swiss Consortium Wiley agreement
École Polytechnique Fédérale de Lausanne;2022;10.1002/nme.7091;TRUE;Swiss Consortium Wiley agreement
École Polytechnique Fédérale de Lausanne;2022;10.1002/anie.202207457;TRUE;Swiss Consortium Wiley agreement
École Polytechnique Fédérale de Lausanne;2022;10.15252/embj.2021108206;TRUE;Swiss Consortium Wiley agreement
École Polytechnique Fédérale de Lausanne;2022;10.1002/andp.202200123;TRUE;Swiss Consortium Wiley agreement
École Polytechnique Fédérale de Lausanne;2022;10.1002/anie.202209398;TRUE;Swiss Consortium Wiley agreement
