"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj","agreement"
"University of Basel",2024,NA,"10.1136/jnnp-2024-334700",TRUE,"BMJ","Journal of Neurology, Neurosurgery & Psychiatry","0022-3050","0022-3050","1468-330X","0022-3050","https://creativecommons.org/licenses/by/4.0/",TRUE,"39643429",NA,NA,NA,FALSE,"Swiss Consortium BMJ agreement"
"University of Geneva",2024,NA,"10.1136/jnis-2024-021477",TRUE,"BMJ","Journal of NeuroInterventional Surgery","1759-8478","1759-8478","1759-8486","1759-8478","http://creativecommons.org/licenses/by-nc/4.0/",TRUE,"38637149",NA,NA,NA,FALSE,"Swiss Consortium BMJ agreement"
"University of Geneva",2024,NA,"10.1136/bmjebm-2024-113083",TRUE,"BMJ","BMJ Evidence-Based Medicine","2515-446X","2515-446X","2515-4478","2515-446X","https://creativecommons.org/licenses/by/4.0/",TRUE,"39721743",NA,NA,NA,FALSE,"Swiss Consortium BMJ agreement"
"University of Lausanne",2024,NA,"10.1136/emermed-2023-213806",TRUE,"BMJ","Emergency Medicine Journal","1472-0205","1472-0205","1472-0213","1472-0205","https://creativecommons.org/licenses/by/4.0/",TRUE,"38876768","PMC11287560",NA,NA,FALSE,"Swiss Consortium BMJ agreement"
"University of Lausanne",2024,NA,"10.1136/jcp-2024-209695",TRUE,"BMJ","Journal of Clinical Pathology","0021-9746","0021-9746","1472-4146","0021-9746","http://creativecommons.org/licenses/by-nc/4.0/",TRUE,"39653501",NA,NA,NA,FALSE,"Swiss Consortium BMJ agreement"
"University of Zurich",2024,NA,"10.1136/jnnp-2024-333505",TRUE,"BMJ","Journal of Neurology, Neurosurgery & Psychiatry","0022-3050","0022-3050","1468-330X","0022-3050","http://creativecommons.org/licenses/by-nc/4.0/",TRUE,"38749674",NA,NA,NA,FALSE,"Swiss Consortium BMJ agreement"
"University of Zurich",2024,NA,"10.1136/gutjnl-2023-331743",TRUE,"BMJ","Gut","0017-5749","0017-5749","1468-3288","0017-5749","http://creativecommons.org/licenses/by-nc/4.0/",TRUE,"38670631","PMC11187384",NA,NA,FALSE,"Swiss Consortium BMJ agreement"
"University of Zurich",2024,NA,"10.1136/archdischild-2023-325611",TRUE,"BMJ","Archives of Disease in Childhood","0003-9888","0003-9888","1468-2044","0003-9888","http://creativecommons.org/licenses/by-nc/4.0/",TRUE,"38448199","PMC11228207",NA,NA,FALSE,"Swiss Consortium BMJ agreement"
"University of Zurich",2024,NA,"10.1136/jnnp-2024-333819",TRUE,"BMJ","Journal of Neurology, Neurosurgery & Psychiatry","0022-3050","0022-3050","1468-330X","0022-3050","http://creativecommons.org/licenses/by-nc/4.0/",TRUE,"39288961",NA,NA,NA,FALSE,"Swiss Consortium BMJ agreement"
"University of Zurich",2024,NA,"10.1136/jnis-2024-022041",TRUE,"BMJ","Journal of NeuroInterventional Surgery","1759-8478","1759-8478","1759-8486","1759-8478","http://creativecommons.org/licenses/by-nc/4.0/",TRUE,"39438133",NA,NA,NA,FALSE,"Swiss Consortium BMJ agreement"
