institution;period;doi;is_hybrid;agreement
University of Basel;2024;10.1136/jnnp-2024-334700;TRUE;Swiss Consortium BMJ agreement
University of Geneva;2024;10.1136/jnis-2024-021477;TRUE;Swiss Consortium BMJ agreement
University of Geneva;2024;10.1136/bmjebm-2024-113083;TRUE;Swiss Consortium BMJ agreement
University of Lausanne;2024;10.1136/emermed-2023-213806;TRUE;Swiss Consortium BMJ agreement
University of Lausanne;2024;10.1136/jcp-2024-209695;TRUE;Swiss Consortium BMJ agreement
University of Zurich;2024;10.1136/jnnp-2024-333505;TRUE;Swiss Consortium BMJ agreement
University of Zurich;2024;10.1136/gutjnl-2023-331743;TRUE;Swiss Consortium BMJ agreement
University of Zurich;2024;10.1136/archdischild-2023-325611;TRUE;Swiss Consortium BMJ agreement
University of Zurich;2024;10.1136/jnnp-2024-333819;TRUE;Swiss Consortium BMJ agreement
University of Zurich;2024;10.1136/jnis-2024-022041;TRUE;Swiss Consortium BMJ agreement
