"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj","agreement"
"University of Basel",2022,NA,"10.1097/rli.0000000000000836",TRUE,"Ovid Technologies (Wolters Kluwer Health)","Investigative Radiology","1536-0210","0020-9996","1536-0210","0020-9996",NA,TRUE,"34669651","PMC8903217",NA,NA,FALSE,"Swiss Consortium Ovid LWW agreement"
"University of Basel",2022,NA,"10.1161/strokeaha.121.034934",TRUE,"Ovid Technologies (Wolters Kluwer Health)","Stroke","0039-2499","0039-2499","1524-4628","0039-2499","https://creativecommons.org/licenses/by/4.0/",TRUE,"35341319","PMC10082068",NA,NA,FALSE,"Swiss Consortium Ovid LWW agreement"
"University of Basel",2022,NA,"10.1097/j.pain.0000000000002508",TRUE,"Ovid Technologies (Wolters Kluwer Health)","Pain","0304-3959","0304-3959","1872-6623","0304-3959",NA,TRUE,"35050962","PMC9199105",NA,NA,FALSE,"Swiss Consortium Ovid LWW agreement"
"University of Basel",2022,NA,"10.1097/rli.0000000000000869",TRUE,"Ovid Technologies (Wolters Kluwer Health)","Investigative Radiology","1536-0210","0020-9996","1536-0210","0020-9996",NA,TRUE,"35797580","PMC9390225",NA,NA,FALSE,"Swiss Consortium Ovid LWW agreement"
"University of Basel",2022,NA,"10.1097/qco.0000000000000838",TRUE,"Ovid Technologies (Wolters Kluwer Health)","Current Opinion in Infectious Diseases","0951-7375","0951-7375","1473-6527","0951-7375",NA,TRUE,"35849520",NA,NA,NA,FALSE,"Swiss Consortium Ovid LWW agreement"
"University of Basel",2022,NA,"10.1097/rli.0000000000000877",TRUE,"Ovid Technologies (Wolters Kluwer Health)","Investigative Radiology","1536-0210","0020-9996","1536-0210","0020-9996",NA,TRUE,"35510874","PMC10184808",NA,NA,FALSE,"Swiss Consortium Ovid LWW agreement"
"University of Basel",2022,NA,"10.1097/j.pain.0000000000002591",TRUE,"Ovid Technologies (Wolters Kluwer Health)","Pain","0304-3959","0304-3959","1872-6623","0304-3959",NA,TRUE,"35239547","PMC9982727",NA,NA,FALSE,"Swiss Consortium Ovid LWW agreement"
"University of Basel",2022,NA,"10.1249/jes.0000000000000300",TRUE,"Ovid Technologies (Wolters Kluwer Health)","Exercise and Sport Sciences Reviews","1538-3008","0091-6331","1538-3008","0091-6331",NA,TRUE,"35749761","PMC9470049",NA,NA,FALSE,"Swiss Consortium Ovid LWW agreement"
"University of Basel",2022,NA,"10.1097/pas.0000000000001963",TRUE,"Ovid Technologies (Wolters Kluwer Health)","American Journal of Surgical Pathology","0147-5185","0147-5185",NA,"0147-5185",NA,TRUE,"36040039","PMC9561227",NA,NA,FALSE,"Swiss Consortium Ovid LWW agreement"
"University of Basel",2022,NA,"10.1161/circulationaha.121.057329",TRUE,"Ovid Technologies (Wolters Kluwer Health)","Circulation","0009-7322","0009-7322","1524-4539","0009-7322","https://creativecommons.org/licenses/by/4.0/",TRUE,"36268721","PMC9674449",NA,NA,FALSE,"Swiss Consortium Ovid LWW agreement"
"University of Basel",2022,NA,"10.1097/pai.0000000000001062",TRUE,"Ovid Technologies (Wolters Kluwer Health)","Applied Immunohistochemistry & Molecular Morphology","1541-2016","1541-2016",NA,"1533-4058",NA,TRUE,"36165931","PMC9983741",NA,NA,FALSE,"Swiss Consortium Ovid LWW agreement"
"University of Basel",2022,NA,"10.1097/qai.0000000000003094",TRUE,"Ovid Technologies (Wolters Kluwer Health)","JAIDS Journal of Acquired Immune Deficiency Syndromes","1525-4135","1525-4135",NA,"1525-4135",NA,TRUE,"36150371","PMC7613804",NA,NA,FALSE,"Swiss Consortium Ovid LWW agreement"
"University of Bern",2022,NA,"10.1097/j.pain.0000000000002333",TRUE,"Ovid Technologies (Wolters Kluwer Health)","Pain","0304-3959","0304-3959","1872-6623","0304-3959",NA,TRUE,"34001768","PMC8675052",NA,NA,FALSE,"Swiss Consortium Ovid LWW agreement"
"University of Bern",2022,NA,"10.1097/wco.0000000000001017",TRUE,"Ovid Technologies (Wolters Kluwer Health)","Current Opinion in Neurology","1350-7540","1350-7540","1473-6551","1350-7540",NA,TRUE,"34889806","PMC8754095",NA,NA,FALSE,"Swiss Consortium Ovid LWW agreement"
"University of Bern",2022,NA,"10.1212/wnl.0000000000013207",TRUE,"Ovid Technologies (Wolters Kluwer Health)","Neurology","0028-3878","0028-3878","1526-632X","0028-3878",NA,TRUE,"34916279","PMC8865894",NA,NA,FALSE,"Swiss Consortium Ovid LWW agreement"
"University of Bern",2022,NA,"10.1161/circinterventions.121.011302",TRUE,"Ovid Technologies (Wolters Kluwer Health)","Circulation: Cardiovascular Interventions","1941-7640","1941-7640","1941-7632","1941-7640","http://creativecommons.org/licenses/by-nc/4.0/",TRUE,"35236096",NA,NA,NA,FALSE,"Swiss Consortium Ovid LWW agreement"
"University of Bern",2022,NA,"10.1097/bpo.0000000000002127",TRUE,"Ovid Technologies (Wolters Kluwer Health)","Journal of Pediatric Orthopaedics","0271-6798","0271-6798",NA,"0271-6798",NA,TRUE,"35250015",NA,NA,NA,FALSE,"Swiss Consortium Ovid LWW agreement"
"University of Bern",2022,NA,"10.1097/ta.0000000000003398",TRUE,"Ovid Technologies (Wolters Kluwer Health)","Journal of Trauma and Acute Care Surgery","2163-0763","2163-0755","2163-0763","2163-0755",NA,TRUE,"34554141","PMC9038250",NA,NA,FALSE,"Swiss Consortium Ovid LWW agreement"
"University of Bern",2022,NA,"10.1097/mcp.0000000000000866",TRUE,"Ovid Technologies (Wolters Kluwer Health)","Current Opinion in Pulmonary Medicine","1070-5287","1070-5287","1531-6971","1070-5287",NA,TRUE,"35220372","PMC9415219",NA,NA,FALSE,"Swiss Consortium Ovid LWW agreement"
"University of Bern",2022,NA,"10.1097/gme.0000000000001985",TRUE,"Ovid Technologies (Wolters Kluwer Health)","Menopause","1072-3714","1072-3714",NA,"1072-3714",NA,TRUE,"35796558","PMC9257050",NA,NA,FALSE,"Swiss Consortium Ovid LWW agreement"
"University of Bern",2022,NA,"10.1097/cco.0000000000000841",TRUE,"Ovid Technologies (Wolters Kluwer Health)","Current Opinion in Oncology","1040-8746","1040-8746","1531-703X","1040-8746",NA,TRUE,"35730494","PMC9983748",NA,NA,FALSE,"Swiss Consortium Ovid LWW agreement"
"University of Bern",2022,NA,"10.1097/mao.0000000000003530",TRUE,"Ovid Technologies (Wolters Kluwer Health)","Otology & Neurotology","1531-7129","1531-7129","1537-4505","1531-7129",NA,TRUE,"35761464",NA,NA,NA,FALSE,"Swiss Consortium Ovid LWW agreement"
"University of Bern",2022,NA,"10.1097/mao.0000000000003550",TRUE,"Ovid Technologies (Wolters Kluwer Health)","Otology & Neurotology","1537-4505","1531-7129","1537-4505","1531-7129",NA,TRUE,"35763494",NA,NA,NA,FALSE,"Swiss Consortium Ovid LWW agreement"
"University of Bern",2022,NA,"10.1097/tp.0000000000004109",TRUE,"Ovid Technologies (Wolters Kluwer Health)","Transplantation Journal","0041-1337","0041-1337",NA,"0041-1337",NA,TRUE,"35389968",NA,NA,NA,FALSE,"Swiss Consortium Ovid LWW agreement"
"University of Bern",2022,NA,"10.1212/wnl.0000000000200815",TRUE,"Ovid Technologies (Wolters Kluwer Health)","Neurology","0028-3878","0028-3878","1526-632X","0028-3878",NA,TRUE,"35803722","PMC9519255",NA,NA,FALSE,"Swiss Consortium Ovid LWW agreement"
"University of Bern",2022,NA,"10.1097/hjh.0000000000003171",TRUE,"Ovid Technologies (Wolters Kluwer Health)","Journal of Hypertension","0263-6352","0263-6352","1473-5598","0263-6352",NA,TRUE,"36052518","PMC10010701",NA,NA,FALSE,"Swiss Consortium Ovid LWW agreement"
"University of Bern",2022,NA,"10.1097/pec.0000000000002841",TRUE,"Ovid Technologies (Wolters Kluwer Health)","Pediatric Emergency Care","1535-1815","0749-5161","1535-1815","0749-5161",NA,TRUE,"36099537","PMC9555753",NA,NA,FALSE,"Swiss Consortium Ovid LWW agreement"
"University of Bern",2022,NA,"10.1097/corr.0000000000002244",TRUE,"Ovid Technologies (Wolters Kluwer Health)","Clinical Orthopaedics and Related Research","0009-921X","0009-921X","1528-1132","0009-921X",NA,TRUE,"35700433",NA,NA,NA,FALSE,"Swiss Consortium Ovid LWW agreement"
"University of Bern",2022,NA,"10.1097/sla.0000000000005670",TRUE,"Ovid Technologies (Wolters Kluwer Health)","Annals of Surgery","0003-4932","0003-4932",NA,"0003-4932",NA,TRUE,"35946824","PMC9534050",NA,NA,FALSE,"Swiss Consortium Ovid LWW agreement"
"University of Bern",2022,NA,"10.1097/bpo.0000000000002249",TRUE,"Ovid Technologies (Wolters Kluwer Health)","Journal of Pediatric Orthopaedics","0271-6798","0271-6798",NA,"0271-6798",NA,TRUE,"36099440","PMC7614193",NA,NA,FALSE,"Swiss Consortium Ovid LWW agreement"
"University of Bern",2022,NA,"10.1097/mej.0000000000000958",TRUE,"Ovid Technologies (Wolters Kluwer Health)","European Journal of Emergency Medicine","0969-9546","0969-9546",NA,"0969-9546",NA,TRUE,"35791269","PMC9605191",NA,NA,FALSE,"Swiss Consortium Ovid LWW agreement"
"University of Bern",2022,NA,"10.1097/mpg.0000000000003630",TRUE,"Ovid Technologies (Wolters Kluwer Health)","Journal of Pediatric Gastroenterology & Nutrition","0277-2116","0277-2116",NA,"0277-2116",NA,TRUE,"36171635","PMC9645537",NA,NA,FALSE,"Swiss Consortium Ovid LWW agreement"
"University of Zurich",2022,NA,"10.1097/cji.0000000000000387",TRUE,"Ovid Technologies (Wolters Kluwer Health)","Journal of Immunotherapy","1524-9557","1524-9557",NA,"1524-9557",NA,TRUE,"34406159","PMC8654255",NA,NA,FALSE,"Swiss Consortium Ovid LWW agreement"
"University of Zurich",2022,NA,"10.1097/mao.0000000000003418",TRUE,"Ovid Technologies (Wolters Kluwer Health)","Otology & Neurotology","1531-7129","1531-7129","1537-4505","1531-7129",NA,TRUE,"34816809","PMC8746904",NA,NA,FALSE,"Swiss Consortium Ovid LWW agreement"
"University of Zurich",2022,NA,"10.1161/strokeaha.121.038085",TRUE,"Ovid Technologies (Wolters Kluwer Health)","Stroke","0039-2499","0039-2499","1524-4628","0039-2499","https://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"35240860",NA,NA,NA,FALSE,"Swiss Consortium Ovid LWW agreement"
"University of Zurich",2022,NA,"10.1097/hco.0000000000000961",TRUE,"Ovid Technologies (Wolters Kluwer Health)","Current Opinion in Cardiology","0268-4705","0268-4705","1531-7080","0268-4705",NA,TRUE,"35275888","PMC9415220",NA,NA,FALSE,"Swiss Consortium Ovid LWW agreement"
"University of Zurich",2022,NA,"10.2106/jbjs.21.00454",TRUE,"Ovid Technologies (Wolters Kluwer Health)","The Journal of Bone and Joint Surgery","0021-9355","0021-9355","1535-1386","0021-9355",NA,TRUE,"35363641",NA,NA,NA,FALSE,"Swiss Consortium Ovid LWW agreement"
"University of Zurich",2022,NA,"10.1097/aco.0000000000001127",TRUE,"Ovid Technologies (Wolters Kluwer Health)","Current Opinion in Anaesthesiology","0952-7907","0952-7907","1473-6500","0952-7907",NA,TRUE,"35671025",NA,NA,NA,FALSE,"Swiss Consortium Ovid LWW agreement"
"University of Zurich",2022,NA,"10.1097/rli.0000000000000851",TRUE,"Ovid Technologies (Wolters Kluwer Health)","Investigative Radiology","1536-0210","0020-9996","1536-0210","0020-9996",NA,TRUE,"35066531","PMC9390230",NA,NA,FALSE,"Swiss Consortium Ovid LWW agreement"
"University of Zurich",2022,NA,"10.1097/ccm.0000000000005441",TRUE,"Ovid Technologies (Wolters Kluwer Health)","Critical Care Medicine","0090-3493","0090-3493",NA,"0090-3493",NA,TRUE,"35020672","PMC9112509",NA,NA,FALSE,"Swiss Consortium Ovid LWW agreement"
"University of Zurich",2022,NA,"10.1097/iae.0000000000003443",TRUE,"Ovid Technologies (Wolters Kluwer Health)","Retina","0275-004X","0275-004X",NA,"0275-004X",NA,TRUE,"35174810","PMC9200228",NA,NA,FALSE,"Swiss Consortium Ovid LWW agreement"
"University of Zurich",2022,NA,"10.1097/mou.0000000000001000",TRUE,"Ovid Technologies (Wolters Kluwer Health)","Current Opinion in Urology","0963-0643","0963-0643","1473-6586","0963-0643",NA,TRUE,"35674688","PMC9394504",NA,NA,FALSE,"Swiss Consortium Ovid LWW agreement"
"University of Zurich",2022,NA,"10.1097/yco.0000000000000798",TRUE,"Ovid Technologies (Wolters Kluwer Health)","Current Opinion in Psychiatry","0951-7367","0951-7367","1473-6578","0951-7367",NA,TRUE,"35781464",NA,NA,NA,FALSE,"Swiss Consortium Ovid LWW agreement"
"University of Zurich",2022,NA,"10.1097/coh.0000000000000737",TRUE,"Ovid Technologies (Wolters Kluwer Health)","Current Opinion in HIV and AIDS","1746-630X","1746-630X","1746-6318","1746-630X",NA,TRUE,"35762377",NA,NA,NA,FALSE,"Swiss Consortium Ovid LWW agreement"
"University of Zurich",2022,NA,"10.1097/sla.0000000000005205",TRUE,"Ovid Technologies (Wolters Kluwer Health)","Annals of Surgery","0003-4932","0003-4932",NA,"0003-4932",NA,TRUE,"35623048","PMC9259031",NA,NA,FALSE,"Swiss Consortium Ovid LWW agreement"
"University of Zurich",2022,NA,"10.1097/qai.0000000000002949",TRUE,"Ovid Technologies (Wolters Kluwer Health)","JAIDS Journal of Acquired Immune Deficiency Syndromes","1525-4135","1525-4135",NA,"1525-4135",NA,TRUE,"35298446","PMC9394492",NA,NA,FALSE,"Swiss Consortium Ovid LWW agreement"
"University of Zurich",2022,NA,"10.1097/cmr.0000000000000843",TRUE,"Ovid Technologies (Wolters Kluwer Health)","Melanoma Research","0960-8931","0960-8931",NA,"0960-8931",NA,TRUE,"35855650","PMC9997623",NA,NA,FALSE,"Swiss Consortium Ovid LWW agreement"
"University of Zurich",2022,NA,"10.1097/sla.0000000000005641",TRUE,"Ovid Technologies (Wolters Kluwer Health)","Annals of Surgery","0003-4932","0003-4932",NA,"0003-4932",NA,TRUE,"35894433","PMC9983747",NA,NA,FALSE,"Swiss Consortium Ovid LWW agreement"
"University of Zurich",2022,NA,"10.1097/sla.0000000000005634",TRUE,"Ovid Technologies (Wolters Kluwer Health)","Annals of Surgery","0003-4932","0003-4932",NA,"0003-4932",NA,TRUE,"35894428","PMC9983740",NA,NA,FALSE,"Swiss Consortium Ovid LWW agreement"
"University of Zurich",2022,NA,"10.1097/sla.0000000000005642",TRUE,"Ovid Technologies (Wolters Kluwer Health)","Annals of Surgery","0003-4932","0003-4932",NA,"0003-4932",NA,TRUE,"35861357","PMC9983744",NA,NA,FALSE,"Swiss Consortium Ovid LWW agreement"
