institution;period;euro;doi;is_hybrid;publisher;journal_full_title;issn;url
Charité - Universitätsmedizin Berlin;2020;1517,25;10.1186/s41687-020-0173-7;FALSE;;;;
Charité - Universitätsmedizin Berlin;2020;1999,2;10.2147/JPR.S223092;FALSE;;;;
Charité - Universitätsmedizin Berlin;2020;1868,3;10.1038/s41598-020-60755-3;FALSE;;;;
Charité - Universitätsmedizin Berlin;2020;1999,2;10.2147/RMHP.S228265;FALSE;;;;
Charité - Universitätsmedizin Berlin;2020;1529,15;10.1186/s41181-020-0091-2;FALSE;;;;
Charité - Universitätsmedizin Berlin;2020;1858,32;10.3324/haematol.2019.226332;FALSE;;;;
Charité - Universitätsmedizin Berlin;2020;1356,6;10.1186/s12931-020-1305-6;FALSE;;;;
Charité - Universitätsmedizin Berlin;2020;1130,5;10.1080/20008198.2020.1740492;FALSE;;;;
Charité - Universitätsmedizin Berlin;2020;1774,78;10.2196/16642;FALSE;;;;
Charité - Universitätsmedizin Berlin;2020;1920,41;10.12659/AOT.919414;FALSE;;;;
Charité - Universitätsmedizin Berlin;2020;1773,1;10.1038/s41598-020-57524-7;FALSE;;;;
Charité - Universitätsmedizin Berlin;2020;1886,15;10.1186/s13099-019-0343-4;FALSE;;;;
Charité - Universitätsmedizin Berlin;2020;1761,2;10.1186/s40658-020-0270-y;FALSE;;;;
Charité - Universitätsmedizin Berlin;2020;1774,89;10.1186/s12944-020-01277-9;FALSE;;;;
Charité - Universitätsmedizin Berlin;2020;1889,72;10.1530/EC-19-0510;FALSE;;;;
Charité - Universitätsmedizin Berlin;2020;1479,78;10.3390/cells9010186;FALSE;;;;
Charité - Universitätsmedizin Berlin;2020;1868,3;10.1038/s41598-020-57859-1;FALSE;;;;
Charité - Universitätsmedizin Berlin;2020;1773,1;10.1038/s41598-020-58213-1;FALSE;;;;
Charité - Universitätsmedizin Berlin;2020;1479,78;10.3390/ijms21020479;FALSE;;;;
Charité - Universitätsmedizin Berlin;2020;1479,78;10.3390/ijms21020463;FALSE;;;;
Charité - Universitätsmedizin Berlin;2020;1906,96;10.1136/bmjresp-2019-000501;FALSE;;;;
Charité - Universitätsmedizin Berlin;2020;1830,52;10.1186/s12970-020-0336-1;FALSE;;;;
Charité - Universitätsmedizin Berlin;2020;1573,78;10.1186/s12859-020-3364-6;FALSE;;;;
Charité - Universitätsmedizin Berlin;2020;1553,45;10.1177/2055217320903474;FALSE;;;;
Charité - Universitätsmedizin Berlin;2020;1890,26;10.1136/bmjophth-2019-000337;FALSE;;;;
