institution,period,euro,doi,is_hybrid,opt-out
Charité - Universitätsmedizin Berlin,2019,"4331,07",10.1002/tsm2.106,TRUE,TRUE
Charité - Universitätsmedizin Berlin,2019,"4331,07",10.1002/ccd.28531,TRUE,TRUE
Charité - Universitätsmedizin Berlin,2019,"4331,07",10.1111/jch.13671,TRUE,TRUE
Charité - Universitätsmedizin Berlin,2019,"4331,07",10.1111/cea.13500,TRUE,TRUE
Charité - Universitätsmedizin Berlin,2019,"4331,07",10.1002/pon.5210,TRUE,TRUE
Charité - Universitätsmedizin Berlin,2019,"4331,07",10.1111/coa.13446,TRUE,TRUE
Charité - Universitätsmedizin Berlin,2019,"4331,07",10.1111/tbj.13615,TRUE,TRUE
Charité - Universitätsmedizin Berlin,2019,"4331,07",10.1111/eci.13162,TRUE,TRUE
Charité - Universitätsmedizin Berlin,2019,"4331,07",10.1002/nau.24238,TRUE,TRUE
Charité - Universitätsmedizin Berlin,2019,"4331,07",10.1111/hepr.13455,TRUE,TRUE
Charité - Universitätsmedizin Berlin,2019,"4331,07",10.1002/jmri.26968,TRUE,TRUE
Charité - Universitätsmedizin Berlin,2019,"4331,07",10.1111/jch.13669,TRUE,TRUE
